prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,16384,128,32,691.734
64,16384,128,64,697.034
64,16384,128,128,834.661
64,16384,128,256,1003.03
64,16384,128,512,1307.71
64,16384,128,1024,2000.55
64,16384,128,2048,5138.58
64,16384,128,4096,9553.81
64,16384,128,8192,18280.3
64,16384,128,16384,36263.6
128,0,0,0,10.4843
128,0,1,16,10.3353
128,0,1,32,10.346
128,0,1,64,10.4853
128,0,1,128,13.2363
128,0,1,256,17.183
128,0,1,512,25.001
128,0,1,1024,41.138
128,0,1,2048,73.7893
128,0,1,4096,139.106
128,0,1,8192,269.77
128,0,1,16384,529.238
128,0,2,16,10.8043
128,0,2,32,10.9433
128,0,2,64,10.9327
128,0,2,128,14.5373
128,0,2,256,18.527
128,0,2,512,26.2493
128,0,2,1024,42.0673
128,0,2,2048,73.468
128,0,2,4096,137.943
128,0,2,8192,265.819
128,0,2,16384,521.743
128,0,4,16,16.116
128,0,4,32,16.2227
128,0,4,64,16.3617
128,0,4,128,22.185
128,0,4,256,30.0677
128,0,4,512,45.5433
128,0,4,1024,66.247
128,0,4,2048,97.2533
128,0,4,4096,159.938
128,0,4,8192,285.244
128,0,4,16384,533.617
128,0,8,16,21.716
128,0,8,32,21.8333
128,0,8,64,22.2173
128,0,8,128,31.583
128,0,8,256,43.475
128,0,8,512,66.227
128,0,8,1024,97.6903
128,0,8,2048,160.181
128,0,8,4096,284.818
128,0,8,8192,536.978
128,0,8,16384,1045.76
128,0,16,16,32.7023
128,0,16,32,32.8197
128,0,16,64,33.3537
128,0,16,128,50.1307
128,0,16,256,69.5863
128,0,16,512,104.069
128,0,16,1024,166.755
128,0,16,2048,291.826
128,0,16,4096,543.495
128,0,16,8192,1054.37
128,0,16,16384,2075.65
128,0,32,16,54.835
128,0,32,32,55.507
128,0,32,64,56.6263
128,0,32,128,87.378
128,0,32,256,122.32
128,0,32,512,185.945
128,0,32,1024,312.137
128,0,32,2048,563.299
128,0,32,4096,1065.49
128,0,32,8192,2095.17
128,0,32,16384,4130.82
128,0,64,16,99.2497
128,0,64,32,100.338
128,0,64,64,102.439
128,0,64,128,164.347
128,0,64,256,236.345
128,0,64,512,374.742
128,0,64,1024,642.118
128,0,64,2048,1177.12
128,0,64,4096,2345.12
128,0,64,8192,4656.38
128,0,64,16384,11262.8
128,0,128,16,187.069
128,0,128,32,188.946
128,0,128,64,192.957
128,0,128,128,317.392
128,0,128,256,484.077
128,0,128,512,809.759
128,0,128,1024,1459.03
128,0,128,2048,4530.87
128,0,128,4096,9046.56
128,0,128,8192,18015.1
128,0,128,16384,36056.1
128,16,0,0,13.6837
128,16,1,16,13.759
128,16,1,32,13.823
128,16,1,64,13.8443
128,16,1,128,13.9623
128,16,1,256,17.183
128,16,1,512,25.055
128,16,1,1024,41.182
128,16,1,2048,73.9147
128,16,1,4096,139.234
128,16,1,8192,269.466
128,16,1,16384,529.399
128,16,2,16,14.271
128,16,2,32,14.2817
128,16,2,64,14.4097
128,16,2,128,14.5163
128,16,2,256,18.463
128,16,2,512,26.3347
128,16,2,1024,42.0143
128,16,2,2048,73.4887
128,16,2,4096,137.922
128,16,2,8192,265.884
128,16,2,16384,521.666
128,16,4,16,19.9343
128,16,4,32,19.9877
128,16,4,64,20.0943
128,16,4,128,22.7827
128,16,4,256,30.1423
128,16,4,512,45.5757
128,16,4,1024,73.5417
128,16,4,2048,104.953
128,16,4,4096,166.889
128,16,4,8192,293.483
128,16,4,16384,544.348
128,16,8,16,25.385
128,16,8,32,25.5883
128,16,8,64,25.8223
128,16,8,128,32.041
128,16,8,256,43.485
128,16,8,512,66.6407
128,16,8,1024,104.111
128,16,8,2048,167.032
128,16,8,4096,292.37
128,16,8,8192,544.551
128,16,8,16384,1050.32
128,16,16,16,36.489
128,16,16,32,36.596
128,16,16,64,37.2787
128,16,16,128,50.6003
128,16,16,256,69.628
128,16,16,512,107.803
128,16,16,1024,171.821
128,16,16,2048,297.576
128,16,16,4096,549.14
128,16,16,8192,1059.75
128,16,16,16384,2078.19
128,16,32,16,58.3977
128,16,32,32,58.835
128,16,32,64,60.0723
128,16,32,128,87.8257
128,16,32,256,122.405
128,16,32,512,190.904
128,16,32,1024,317.639
128,16,32,2048,567.991
128,16,32,4096,1068.84
128,16,32,8192,2097.81
128,16,32,16384,4132.72
128,16,64,16,101.224
128,16,64,32,102.109
128,16,64,64,103.998
128,16,64,128,165.669
128,16,64,256,238.149
128,16,64,512,377.921
128,16,64,1024,645.561
128,16,64,2048,1178.92
128,16,64,4096,2343.91
128,16,64,8192,4664.26
128,16,64,16384,13042.2
128,16,128,16,187.893
128,16,128,32,189.906
128,16,128,64,194.023
128,16,128,128,318.053
128,16,128,256,481.624
128,16,128,512,810.09
128,16,128,1024,1465.86
128,16,128,2048,4535.97
128,16,128,4096,9038.9
128,16,128,8192,18066
128,16,128,16384,36071
128,32,0,0,13.631
128,32,1,16,13.844
128,32,1,32,13.8553
128,32,1,64,13.8767
128,32,1,128,13.9937
128,32,1,256,17.109
128,32,1,512,25.119
128,32,1,1024,41.1713
128,32,1,2048,73.9903
128,32,1,4096,139.002
128,32,1,8192,269.371
128,32,1,16384,530.058
128,32,2,16,14.4097
128,32,2,32,14.4843
128,32,2,64,14.4217
128,32,2,128,14.5167
128,32,2,256,18.495
128,32,2,512,26.3763
128,32,2,1024,42.0903
128,32,2,2048,73.322
128,32,2,4096,138.059
128,32,2,8192,265.914
128,32,2,16384,521.281
128,32,4,16,19.9347
128,32,4,32,19.9123
128,32,4,64,19.9983
128,32,4,128,22.837
128,32,4,256,30.174
128,32,4,512,45.693
128,32,4,1024,73.6693
128,32,4,2048,105.039
128,32,4,4096,167.434
128,32,4,8192,291.822
128,32,4,16384,542.555
128,32,8,16,25.492
128,32,8,32,25.6517
128,32,8,64,25.801
128,32,8,128,32.104
128,32,8,256,43.454
128,32,8,512,66.6087
128,32,8,1024,104.836
128,32,8,2048,166.817
128,32,8,4096,292.187
128,32,8,8192,543.816
128,32,8,16384,1053.7
128,32,16,16,36.5317
128,32,16,32,36.7447
128,32,16,64,37.3097
128,32,16,128,50.6777
128,32,16,256,69.596
128,32,16,512,107.952
128,32,16,1024,171.927
128,32,16,2048,297.918
128,32,16,4096,549.14
128,32,16,8192,1058.87
128,32,16,16384,2076.33
128,32,32,16,58.323
128,32,32,32,58.8987
128,32,32,64,60.318
128,32,32,128,87.9317
128,32,32,256,122.364
128,32,32,512,191.193
128,32,32,1024,317.014
128,32,32,2048,568.395
128,32,32,4096,1069.33
128,32,32,8192,2096.98
128,32,32,16384,4132.15
128,32,64,16,101.504
128,32,64,32,102.301
128,32,64,64,104.222
128,32,64,128,165.756
128,32,64,256,237.795
128,32,64,512,377.346
128,32,64,1024,645.746
128,32,64,2048,1180.59
128,32,64,4096,2337.82
128,32,64,8192,4690.13
128,32,64,16384,13115.9
128,32,128,16,187.912
128,32,128,32,189.789
128,32,128,64,193.852
128,32,128,128,318.171
128,32,128,256,481.71
128,32,128,512,809.801
128,32,128,1024,1463.08
128,32,128,2048,4528.73
128,32,128,4096,9051.77
128,32,128,8192,18056.7
128,32,128,16384,36073.3
128,64,0,0,13.7273
128,64,1,16,13.9193
128,64,1,32,13.962
128,64,1,64,14.0373
128,64,1,128,14.015
128,64,1,256,17.2253
128,64,1,512,25.0547
128,64,1,1024,41.1823
128,64,1,2048,73.9067
128,64,1,4096,139.217
128,64,1,8192,269.781
128,64,1,16384,529.415
128,64,2,16,14.4747
128,64,2,32,14.6123
128,64,2,64,14.5057
128,64,2,128,14.6447
128,64,2,256,18.4523
128,64,2,512,26.3667
128,64,2,1024,41.9377
128,64,2,2048,73.3077
128,64,2,4096,137.944
128,64,2,8192,265.851
128,64,2,16384,521.632
128,64,4,16,19.946
128,64,4,32,20.0417
128,64,4,64,20.127
128,64,4,128,23.029
128,64,4,256,30.0987
128,64,4,512,45.7047
128,64,4,1024,74.054
128,64,4,2048,105.081
128,64,4,4096,167.246
128,64,4,8192,292.101
128,64,4,16384,541.95
128,64,8,16,25.6733
128,64,8,32,25.6517
128,64,8,64,25.908
128,64,8,128,32.2223
128,64,8,256,43.55
128,64,8,512,66.6523
128,64,8,1024,104.527
128,64,8,2048,167.404
128,64,8,4096,292.881
128,64,8,8192,544.734
128,64,8,16384,1048.67
128,64,16,16,36.638
128,64,16,32,36.9153
128,64,16,64,37.3633
128,64,16,128,50.696
128,64,16,256,69.6283
128,64,16,512,107.995
128,64,16,1024,172.215
128,64,16,2048,298.824
128,64,16,4096,549.954
128,64,16,8192,1059.78
128,64,16,16384,2078.11
128,64,32,16,58.5577
128,64,32,32,59.0593
128,64,32,64,59.997
128,64,32,128,88.0387
128,64,32,256,122.396
128,64,32,512,191.032
128,64,32,1024,317.899
128,64,32,2048,568.194
128,64,32,4096,1069.73
128,64,32,8192,2098.18
128,64,32,16384,4131.49
128,64,64,16,101.523
128,64,64,32,102.492
128,64,64,64,104.242
128,64,64,128,165.638
128,64,64,256,238.021
128,64,64,512,378.135
128,64,64,1024,646.854
128,64,64,2048,1177.43
128,64,64,4096,2342.26
128,64,64,8192,4662.94
128,64,64,16384,11813
128,64,128,16,187.954
128,64,128,32,189.971
128,64,128,64,194.109
128,64,128,128,318.524
128,64,128,256,480.921
128,64,128,512,811.251
128,64,128,1024,1462.79
128,64,128,2048,4537.72
128,64,128,4096,9044.65
128,64,128,8192,18058
128,64,128,16384,36030.1
128,128,0,0,14.4737
128,128,1,16,14.1223
128,128,1,32,14.1327
128,128,1,64,14.2503
128,128,1,128,14.1963
128,128,1,256,17.322
128,128,1,512,25.0323
128,128,1,1024,41.1497
128,128,1,2048,73.8723
128,128,1,4096,139.276
128,128,1,8192,269.489
128,128,1,16384,529.183
128,128,2,16,14.8467
128,128,2,32,14.8363
128,128,2,64,14.9857
128,128,2,128,14.9213
128,128,2,256,18.6333
128,128,2,512,26.377
128,128,2,1024,42.0557
128,128,2,2048,73.403
128,128,2,4096,138.027
128,128,2,8192,265.847
128,128,2,16384,521.383
128,128,4,16,20.5857
128,128,4,32,20.6177
128,128,4,64,20.852
128,128,4,128,23.8383
128,128,4,256,30.1633
128,128,4,512,46.035
128,128,4,1024,77.126
128,128,4,2048,113.07
128,128,4,4096,175.691
128,128,4,8192,300.059
128,128,4,16384,549.244
128,128,8,16,26.1957
128,128,8,32,26.217
128,128,8,64,26.6013
128,128,8,128,33.5123
128,128,8,256,43.7417
128,128,8,512,67.111
128,128,8,1024,109.434
128,128,8,2048,172.25
128,128,8,4096,297.805
128,128,8,8192,547.891
128,128,8,16384,1053.71
128,128,16,16,37.3097
128,128,16,32,37.4813
128,128,16,64,37.918
128,128,16,128,52.094
128,128,16,256,69.9597
128,128,16,512,108.538
128,128,16,1024,175.108
128,128,16,2048,300.349
128,128,16,4096,551.881
128,128,16,8192,1062.24
128,128,16,16384,2080.49
128,128,32,16,59.283
128,128,32,32,59.88
128,128,32,64,61.1067
128,128,32,128,89.0207
128,128,32,256,122.767
128,128,32,512,191.93
128,128,32,1024,320.126
128,128,32,2048,571.15
128,128,32,4096,1073.87
128,128,32,8192,2100.93
128,128,32,16384,4133.84
128,128,64,16,102.609
128,128,64,32,103.507
128,128,64,64,105.352
128,128,64,128,167.238
128,128,64,256,240.847
128,128,64,512,378.741
128,128,64,1024,648.446
128,128,64,2048,1178.6
128,128,64,4096,2339.35
128,128,64,8192,4745.16
128,128,64,16384,12578.1
128,128,128,16,189.021
128,128,128,32,191.09
128,128,128,64,195.198
128,128,128,128,319.697
128,128,128,256,480.687
128,128,128,512,815.583
128,128,128,1024,1468.48
128,128,128,2048,4535.97
128,128,128,4096,9056.34
128,128,128,8192,18052.5
128,128,128,16384,36071.7
128,256,0,0,18.2183
128,256,1,16,18.1217
128,256,1,32,18.1533
128,256,1,64,18.2707
128,256,1,128,18.09
128,256,1,256,18.2173
128,256,1,512,25.1407
128,256,1,1024,41.2357
128,256,1,2048,73.9483
128,256,1,4096,139.32
128,256,1,8192,269.845
128,256,1,16384,529.754
128,256,2,16,18.815
128,256,2,32,18.857
128,256,2,64,18.8357
128,256,2,128,18.8787
128,256,2,256,19.0283
128,256,2,512,26.452
128,256,2,1024,42.0777
128,256,2,2048,73.436
128,256,2,4096,137.982
128,256,2,8192,266.011
128,256,2,16384,521.938
128,256,4,16,24.702
128,256,4,32,24.8093
128,256,4,64,24.9697
128,256,4,128,28.3073
128,256,4,256,31.913
128,256,4,512,45.863
128,256,4,1024,77.34
128,256,4,2048,128.707
128,256,4,4096,190.719
128,256,4,8192,315.336
128,256,4,16384,564.808
128,256,8,16,30.964
128,256,8,32,31.2307
128,256,8,64,31.3267
128,256,8,128,37.7367
128,256,8,256,45.3627
128,256,8,512,67.0793
128,256,8,1024,113.103
128,256,8,2048,183.714
128,256,8,4096,309.756
128,256,8,8192,558.6
128,256,8,16384,1061.54
128,256,16,16,42.8033
128,256,16,32,43.0503
128,256,16,64,43.358
128,256,16,128,56.5193
128,256,16,256,71.9433
128,256,16,512,108.624
128,256,16,1024,182.467
128,256,16,2048,308.498
128,256,16,4096,559.191
128,256,16,8192,1072.65
128,256,16,16384,2083.43
128,256,32,16,65.043
128,256,32,32,65.47
128,256,32,64,66.3127
128,256,32,128,93.2873
128,256,32,256,124.592
128,256,32,512,192.452
128,256,32,1024,328.213
128,256,32,2048,579.014
128,256,32,4096,1080.37
128,256,32,8192,2105.25
128,256,32,16384,4135.82
128,256,64,16,108.202
128,256,64,32,109.159
128,256,64,64,110.941
128,256,64,128,169.052
128,256,64,256,243.716
128,256,64,512,384.321
128,256,64,1024,651.195
128,256,64,2048,1183.54
128,256,64,4096,2344.94
128,256,64,8192,4652.77
128,256,64,16384,10016.6
128,256,128,16,193.758
128,256,128,32,195.752
128,256,128,64,199.773
128,256,128,128,322.598
128,256,128,256,478.681
128,256,128,512,813.398
128,256,128,1024,1473.62
128,256,128,2048,4541.13
128,256,128,4096,9053.73
128,256,128,8192,18074.2
128,256,128,16384,36046.6
128,512,0,0,26.111
128,512,1,16,26.3243
128,512,1,32,26.3557
128,512,1,64,26.3883
128,512,1,128,26.409
128,512,1,256,26.3557
128,512,1,512,26.5157
128,512,1,1024,41.416
128,512,1,2048,73.97
128,512,1,4096,139.415
128,512,1,8192,269.822
128,512,1,16384,530.251
128,512,2,16,26.5473
128,512,2,32,26.601
128,512,2,64,26.8253
128,512,2,128,26.7083
128,512,2,256,26.9103
128,512,2,512,27.0273
128,512,2,1024,42.3113
128,512,2,2048,73.67
128,512,2,4096,138.008
128,512,2,8192,266.064
128,512,2,16384,521.607
128,512,4,16,32.489
128,512,4,32,32.605
128,512,4,64,32.703
128,512,4,128,36.1793
128,512,4,256,40.222
128,512,4,512,47.6343
128,512,4,1024,77.5107
128,512,4,2048,140.077
128,512,4,4096,221.128
128,512,4,8192,345.85
128,512,4,16384,595.494
128,512,8,16,39.71
128,512,8,32,40.083
128,512,8,64,40.2107
128,512,8,128,46.792
128,512,8,256,53.6497
128,512,8,512,68.7427
128,512,8,1024,113.615
128,512,8,2048,206.079
128,512,8,4096,332.623
128,512,8,8192,582.578
128,512,8,16384,1086.66
128,512,16,16,53.565
128,512,16,32,53.8107
128,512,16,64,54.216
128,512,16,128,65.9693
128,512,16,256,80.071
128,512,16,512,110.64
128,512,16,1024,186.316
128,512,16,2048,323.314
128,512,16,4096,575.319
128,512,16,8192,1090.38
128,512,16,16384,2098.17
128,512,32,16,76.0397
128,512,32,32,76.3067
128,512,32,64,77.374
128,512,32,128,103.3
128,512,32,256,132.741
128,512,32,512,194.649
128,512,32,1024,333.967
128,512,32,2048,594.35
128,512,32,4096,1096.86
128,512,32,8192,2115.18
128,512,32,16384,4152.65
128,512,64,16,119.506
128,512,64,32,120.35
128,512,64,64,121.938
128,512,64,128,179.919
128,512,64,256,246.896
128,512,64,512,392.236
128,512,64,1024,662.303
128,512,64,2048,1194.93
128,512,64,4096,2354.64
128,512,64,8192,4652.57
128,512,64,16384,9773.77
128,512,128,16,205.192
128,512,128,32,207.112
128,512,128,64,210.888
128,512,128,128,328.529
128,512,128,256,486.543
128,512,128,512,802.998
128,512,128,1024,1471.92
128,512,128,2048,4539.08
128,512,128,4096,9060.4
128,512,128,8192,18047
128,512,128,16384,36046.1
128,1024,0,0,42.1653
128,1024,1,16,42.1333
128,1024,1,32,42.343
128,1024,1,64,42.2057
128,1024,1,128,42.2273
128,1024,1,256,42.195
128,1024,1,512,42.238
128,1024,1,1024,42.3757
128,1024,1,2048,74.267
128,1024,1,4096,139.948
128,1024,1,8192,269.936
128,1024,1,16384,530.02
128,1024,2,16,42.187
128,1024,2,32,42.464
128,1024,2,64,42.4937
128,1024,2,128,42.304
128,1024,2,256,42.517
128,1024,2,512,42.7523
128,1024,2,1024,42.963
128,1024,2,2048,74.1443
128,1024,2,4096,138.346
128,1024,2,8192,266.086
128,1024,2,16384,521.858
128,1024,4,16,48.1273
128,1024,4,32,48.275
128,1024,4,64,48.5417
128,1024,4,128,52.0107
128,1024,4,256,55.9897
128,1024,4,512,63.455
128,1024,4,1024,79.2507
128,1024,4,2048,140.987
128,1024,4,4096,266.551
128,1024,4,8192,408.107
128,1024,4,16384,659.293
128,1024,8,16,55.421
128,1024,8,32,55.5707
128,1024,8,64,55.782
128,1024,8,128,63.4843
128,1024,8,256,71.2813
128,1024,8,512,84.7283
128,1024,8,1024,115.908
128,1024,8,2048,208.154
128,1024,8,4096,379.419
128,1024,8,8192,630.283
128,1024,8,16384,1130.3
128,1024,16,16,70.237
128,1024,16,32,70.525
128,1024,16,64,71.0803
128,1024,16,128,88.2623
128,1024,16,256,105.03
128,1024,16,512,126.864
128,1024,16,1024,189.144
128,1024,16,2048,343.358
128,1024,16,4096,605.428
128,1024,16,8192,1121.58
128,1024,16,16384,2136.55
128,1024,32,16,96.1177
128,1024,32,32,96.1607
128,1024,32,64,97.3977
128,1024,32,128,125.878
128,1024,32,256,157.142
128,1024,32,512,210.604
128,1024,32,1024,336.322
128,1024,32,2048,615.043
128,1024,32,4096,1127
128,1024,32,8192,2144.17
128,1024,32,16384,4166.91
128,1024,64,16,140.598
128,1024,64,32,141.622
128,1024,64,64,143.122
128,1024,64,128,202.374
128,1024,64,256,266.981
128,1024,64,512,400.567
128,1024,64,1024,677.547
128,1024,64,2048,1221.65
128,1024,64,4096,2373
128,1024,64,8192,4660.74
128,1024,64,16384,13297.9
128,1024,128,16,227.229
128,1024,128,32,229.266
128,1024,128,64,232.873
128,1024,128,128,351.451
128,1024,128,256,499.503
128,1024,128,512,803.693
128,1024,128,1024,1461.95
128,1024,128,2048,4557.29
128,1024,128,4096,9065.69
128,1024,128,8192,18084.8
128,1024,128,16384,36051.6
128,2048,0,0,74.1817
128,2048,1,16,74.493
128,2048,1,32,74.4917
128,2048,1,64,74.504
128,2048,1,128,74.321
128,2048,1,256,74.4703
128,2048,1,512,74.526
128,2048,1,1024,74.716
128,2048,1,2048,75.0903
128,2048,1,4096,140.142
128,2048,1,8192,270.225
128,2048,1,16384,530.445
128,2048,2,16,73.9477
128,2048,2,32,73.9263
128,2048,2,64,74.033
128,2048,2,128,74.013
128,2048,2,256,74.0013
128,2048,2,512,74.0637
128,2048,2,1024,74.503
128,2048,2,2048,74.9187
128,2048,2,4096,138.573
128,2048,2,8192,266.225
128,2048,2,16384,521.915
128,2048,4,16,79.5257
128,2048,4,32,79.7497
128,2048,4,64,79.7067
128,2048,4,128,83.0777
128,2048,4,256,87.1097
128,2048,4,512,94.5757
128,2048,4,1024,110.511
128,2048,4,2048,142.382
128,2048,4,4096,267.164
128,2048,4,8192,519.153
128,2048,4,16384,787.132
128,2048,8,16,86.406
128,2048,8,32,86.706
128,2048,8,64,86.9607
128,2048,8,128,94.1923
128,2048,8,256,101.958
128,2048,8,512,117.572
128,2048,8,1024,147.428
128,2048,8,2048,210.315
128,2048,8,4096,397.093
128,2048,8,8192,723.365
128,2048,8,16384,1230.16
128,2048,16,16,101.405
128,2048,16,32,101.627
128,2048,16,64,102.225
128,2048,16,128,120.047
128,2048,16,256,140.058
128,2048,16,512,176.845
128,2048,16,1024,220.171
128,2048,16,2048,346.099
128,2048,16,4096,655.945
128,2048,16,8192,1182.81
128,2048,16,16384,2207.85
128,2048,32,16,131.717
128,2048,32,32,132.401
128,2048,32,64,133.531
128,2048,32,128,165.926
128,2048,32,256,194.51
128,2048,32,512,260.515
128,2048,32,1024,367.754
128,2048,32,2048,618.809
128,2048,32,4096,1180.64
128,2048,32,8192,2211.37
128,2048,32,16384,4232.92
128,2048,64,16,181.03
128,2048,64,32,181.318
128,2048,64,64,183.708
128,2048,64,128,244.505
128,2048,64,256,308.646
128,2048,64,512,439.583
128,2048,64,1024,698.366
128,2048,64,2048,1393.18
128,2048,64,4096,2484.64
128,2048,64,8192,4884.2
128,2048,64,16384,9768.14
128,2048,128,16,270.088
128,2048,128,32,271.879
128,2048,128,64,275.793
128,2048,128,128,395.078
128,2048,128,256,543.396
128,2048,128,512,836.077
128,2048,128,1024,1469.39
128,2048,128,2048,4571.05
128,2048,128,4096,9081.29
128,2048,128,8192,18081
128,2048,128,16384,36065.5
128,4096,0,0,137.89
128,4096,1,16,138.823
128,4096,1,32,138.968
128,4096,1,64,138.947
128,4096,1,128,138.864
128,4096,1,256,138.989
128,4096,1,512,139.163
128,4096,1,1024,139.47
128,4096,1,2048,139.867
128,4096,1,4096,141.438
128,4096,1,8192,270.032
128,4096,1,16384,529.989
128,4096,2,16,137.506
128,4096,2,32,137.634
128,4096,2,64,137.773
128,4096,2,128,137.847
128,4096,2,256,137.689
128,4096,2,512,137.688
128,4096,2,1024,138.041
128,4096,2,2048,138.679
128,4096,2,4096,139.127
128,4096,2,8192,266.323
128,4096,2,16384,521.715
128,4096,4,16,141.701
128,4096,4,32,141.794
128,4096,4,64,142.148
128,4096,4,128,145.293
128,4096,4,256,149.015
128,4096,4,512,157.155
128,4096,4,1024,173.014
128,4096,4,2048,205.388
128,4096,4,4096,269.893
128,4096,4,8192,521.519
128,4096,4,16384,1033.55
128,4096,8,16,148.866
128,4096,8,32,149.027
128,4096,8,64,149.091
128,4096,8,128,156.408
128,4096,8,256,164.226
128,4096,8,512,179.777
128,4096,8,1024,211.222
128,4096,8,2048,273.235
128,4096,8,4096,401.317
128,4096,8,8192,779.692
128,4096,8,16384,1431.23
128,4096,16,16,163.214
128,4096,16,32,163.395
128,4096,16,64,163.908
128,4096,16,128,182.294
128,4096,16,256,201.996
128,4096,16,512,240.629
128,4096,16,1024,316.552
128,4096,16,2048,408.73
128,4096,16,4096,666.185
128,4096,16,8192,1301.93
128,4096,16,16384,2383.25
128,4096,32,16,193.656
128,4096,32,32,194.169
128,4096,32,64,195.8
128,4096,32,128,234.766
128,4096,32,256,268.982
128,4096,32,512,343.155
128,4096,32,1024,463.766
128,4096,32,2048,680.834
128,4096,32,4096,1261.81
128,4096,32,8192,2557.65
128,4096,32,16384,5436.84
128,4096,64,16,252.666
128,4096,64,32,253.913
128,4096,64,64,255.792
128,4096,64,128,324.397
128,4096,64,256,394.765
128,4096,64,512,531.304
128,4096,64,1024,783.491
128,4096,64,2048,1477
128,4096,64,4096,2993.99
128,4096,64,8192,7849.4
128,4096,64,16384,15591.7
128,4096,128,16,350.485
128,4096,128,32,352.144
128,4096,128,64,356.368
128,4096,128,128,479.78
128,4096,128,256,625.154
128,4096,128,512,919.211
128,4096,128,1024,1554.01
128,4096,128,2048,4608
