layer,prefill_chunk,prefill_key,n_decode,kv_decode,decode_q_len,time_us
attention,16,36.0,1,410,1,15.349
attention,16,36.0,1,615,1,18.1863
attention,16,36.0,1,923,1,25.728
attention,16,36.0,1,1384,1,33.771
attention,16,36.0,1,2076,1,49.0987
attention,16,36.0,1,3114,1,70.1977
attention,16,36.0,1,4671,1,101.387
attention,16,36.0,1,7006,1,148.234
attention,16,36.0,1,10509,1,220.172
attention,16,36.0,1,15764,1,325.72
attention,16,36.0,1,16384,1,338.273
attention,16,36.0,2,16,1,8.26667
attention,16,36.0,2,24,1,8.36267
attention,16,36.0,2,36,1,8.34133
attention,16,36.0,2,54,1,8.50167
attention,16,36.0,2,81,1,8.58667
attention,16,36.0,2,122,1,8.36267
attention,16,36.0,2,182,1,10.4643
attention,16,36.0,2,273,1,12.8213
attention,16,36.0,2,410,1,15.3067
attention,16,36.0,2,615,1,18.272
attention,16,36.0,2,923,1,25.7707
attention,16,36.0,2,1384,1,33.9093
attention,16,36.0,2,2076,1,49.5147
attention,16,36.0,2,3114,1,70.2613
attention,16,36.0,2,4671,1,101.462
attention,16,36.0,2,7006,1,148.032
attention,16,36.0,2,10509,1,220.47
attention,16,36.0,2,15764,1,326.732
attention,16,36.0,2,16384,1,339.34
attention,16,36.0,4,16,1,8.24567
attention,16,36.0,4,24,1,8.512
attention,16,36.0,4,36,1,8.37333
attention,16,36.0,4,54,1,8.52267
attention,16,36.0,4,81,1,8.62933
attention,16,36.0,4,122,1,8.544
attention,16,36.0,4,182,1,10.6027
attention,16,36.0,4,273,1,13.0133
attention,16,36.0,4,410,1,15.5413
attention,16,36.0,4,615,1,19.1257
attention,16,36.0,4,923,1,26.4643
attention,16,36.0,4,1384,1,35.0827
attention,16,36.0,4,2076,1,50.8057
attention,16,36.0,4,3114,1,72.054
attention,16,36.0,4,4671,1,103.809
attention,16,36.0,4,7006,1,150.784
attention,16,36.0,4,10509,1,223.223
attention,16,36.0,4,15764,1,334.988
attention,16,36.0,4,16384,1,347.564
attention,16,36.0,8,16,1,12.6297
attention,16,36.0,8,24,1,12.7043
attention,16,36.0,8,36,1,12.7573
attention,16,36.0,8,54,1,13.056
attention,16,36.0,8,81,1,13.1733
attention,16,36.0,8,122,1,13.4073
attention,16,36.0,8,182,1,17.4403
attention,16,36.0,8,273,1,22.8597
attention,16,36.0,8,410,1,28.2237
attention,16,36.0,8,615,1,34.4
attention,16,36.0,8,923,1,50.1443
attention,16,36.0,8,1384,1,67.2327
attention,16,36.0,8,2076,1,98.8917
attention,16,36.0,8,3114,1,141.025
attention,16,36.0,8,4671,1,203.692
attention,16,36.0,8,7006,1,299.031
attention,16,36.0,8,10509,1,445.879
attention,16,36.0,8,15764,1,677.784
attention,16,36.0,8,16384,1,707.267
attention,16,36.0,16,16,1,17.0453
attention,16,36.0,16,24,1,16.9707
attention,16,36.0,16,36,1,17.1093
attention,16,36.0,16,54,1,17.3757
attention,16,36.0,16,81,1,17.92
attention,16,36.0,16,122,1,18.4427
attention,16,36.0,16,182,1,25.2907
attention,16,36.0,16,273,1,33.397
attention,16,36.0,16,410,1,41.4827
attention,16,36.0,16,615,1,51.275
attention,16,36.0,16,923,1,75.0507
attention,16,36.0,16,1384,1,100.267
attention,16,36.0,16,2076,1,146.678
attention,16,36.0,16,3114,1,210.124
attention,16,36.0,16,4671,1,305.825
attention,16,36.0,16,7006,1,447.98
attention,16,36.0,16,10509,1,690.595
attention,16,36.0,16,15764,1,1036.57
attention,16,36.0,16,16384,1,1075.46
attention,16,36.0,32,16,1,28.8533
attention,16,36.0,32,24,1,29.3013
attention,16,36.0,32,36,1,29.387
attention,16,36.0,32,54,1,29.963
attention,16,36.0,32,81,1,30.5493
attention,16,36.0,32,122,1,32.32
attention,16,36.0,32,182,1,46.3673
attention,16,36.0,32,273,1,62.7093
attention,16,36.0,32,410,1,79.1683
attention,16,36.0,32,615,1,97.3763
attention,16,36.0,32,923,1,142.827
attention,16,36.0,32,1384,1,192.449
attention,16,36.0,32,2076,1,285.398
attention,16,36.0,32,3114,1,411.991
attention,16,36.0,32,4671,1,604.845
attention,16,36.0,32,7006,1,918.713
attention,16,36.0,32,10509,1,1402.48
attention,16,36.0,32,15764,1,2084.73
attention,16,36.0,32,16384,1,2164.46
attention,16,36.0,64,16,1,52.4587
