prefill_chunk_size,kv_cache_size,batch_size,is_prefill,mean_ns,p50_ns,p90_ns,max_ns
1856,64,1,True,539693.1926666668,539668.672,540166.7188,540365.0780000001
1856,96,1,True,566862.6041333333,566818.75,567215.0312,567336.25
1856,128,1,True,586244.8281333334,586207.4219999999,586475.9064,586980.0
1856,160,1,True,604536.0155999999,604568.75,604726.0312,604836.328
1856,192,1,True,600906.0833333334,600907.5,601159.25,601176.328
1920,0,1,True,533015.2134666666,533067.578,533963.3592000001,534782.422
1920,32,1,True,565904.6094666667,565986.0939999999,566377.3752,566545.0
1920,64,1,True,581759.7552,581927.3439999999,582207.5,582417.422
1920,96,1,True,599452.5260000001,599469.922,599847.0623999999,599948.8280000001
1920,128,1,True,594408.7396000001,594395.078,594622.5623999999,594788.75
1984,0,1,True,580428.1249333333,580245.0,580932.2812000001,581917.5
1984,32,1,True,592979.2134666666,593045.1560000001,593363.2968,593486.0939999999
1984,64,1,True,587330.3645333332,587220.156,588200.2188,588303.75
2048,0,1,True,606373.3333333334,606345.078,606957.9532,607327.4219999999
